	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG11088	0.860689432	0.812409851	0.528753619	0.908558234	0.841621615	0.786111168	0.7199763	0.960834026	0.676334828	0.601885877	0.626318261	0.870138412	0.798599542	0.846784928	0.463532316	0.780586805	0.783422396	0.874066786	0.770696965	0.756832017
EG11093	0.124427317	0.332751045	0.371792766	0.082504889	0.245389024	0.381177562	0.043594953	0.438320857	0.02366766	0.332931902	0.025942285	0.213360192	0.363857481	0.792168085	0.153003634	0.112406312	0.1461463	0.495408466	0.377027927	0.070986366
EG11104	0.998171528	0.83540006	0.842783189	0.96277179	0.966126656	0.863687644	0.928285625	0.984220398	0.811333052	0.868513701	0.618501764	0.690672849	0.6972872	0.812847549	0.634147351	0.766667636	0.715846578	0.792187122	0.690561734	0.742543865
EG11105	0.00467642	0.235147454	0.174823225	0.071812813	0.01783847	0.092790195	0.124097157	0.008796534	0.266042063	0.077139089	0.252999435	0.357808334	0.259442858	0.182560431	0.33070648	0.182459669	0.304379979	0.178992841	0.373426672	0.242069317
EG11127	0.997238926	0.830900404	0.633067728	0.945939838	0.969031486	0.820249593	0.864483869	0.994159401	0.33959452	0.714514038	0.978789004	0.990175597	0.938930852	0.92273543	0.181400161	0.910214167	0.935936005	0.84915866	0.311289421	0.604423387
EG11143	0.990827228	0.783856312	0.344220148	0.789023708	0.921776419	0.670592996	0.752894358	0.977160225	0.247010448	0.426461367	0.053506189	0.095747148	0.075725886	0.041972131	0.030593126	0.033799964	0.059825038	0.079499281	0.071916963	0.06806545
EG11149	0.581170985	0.683497271	0.951358242	0.089919726	0.101954065	0.880687345	0.01119877	0.615886754	0.808128975	0.566165125	0.142048919	0.678293572	0.125498874	0.092234743	0.873284035	0.882950701	0.693926221	0.134073751	0.875891344	0.061272156
EG11150	0.37124248	0.371727813	0.566843891	0.319744043	0.276785636	0.381202127	0.236344345	0.333272321	0.224922785	0.443383245	0.790441957	0.479255345	0.889134258	0.50866961	0.7105245	0.887011902	0.973580104	0.523387305	0.851301853	0.389744458
EG11172	0.745403371	0.752671311	0.661340849	0.701077099	0.791893041	0.740634076	0.663574001	0.83606167	0.403635741	0.629206781	0.780859169	0.829994742	0.667421411	0.666157963	0.222886418	0.50876139	0.604016744	0.601117131	0.138474543	0.420918365
EG11179	0.967665964	0.9497411	0.907714643	0.945650006	0.963193815	0.95627415	0.954453514	0.971722114	0.812572626	0.896141369	0.811867969	0.850828528	0.867982638	0.840883116	0.610667012	0.847332439	0.809392351	0.843071875	0.632198551	0.824190503
EG11182	0.989890933	0.832479742	0.483613952	0.875083278	0.934289488	0.71419987	0.817406823	0.987519019	0.266267869	0.41565608	0.948297095	0.973606571	0.864076752	0.796238079	0.066433165	0.741414437	0.81157636	0.782583772	0.155537629	0.343954894
EG11189	0.452147471	0.516141107	0.43109491	0.664599471	0.636130076	0.57840515	0.482218474	0.635927414	0.239610316	0.53405701	0.496202237	0.13641633	0.470990305	0.383709778	0.175286506	0.434794606	0.476571254	0.338652746	0.442669956	0.210947048
EG11208	0.010403702	0.012573817	0.131604717	0.082963896	0.177195826	0.246358798	0.333635852	0.953394644	0.581966015	0.100537214	0.016039301	0.067078318	0.640985381	0.638057258	0.074878497	0.444518386	0.246999952	0.815247933	0.672818475	0.062200243
EG11221	0.344419222	0.208704691	0.338847949	0.403956763	0.34071888	0.347965045	0.30228629	0.388176154	0.410610006	0.477666642	0.132822039	0.206634891	0.137506886	0.166028052	0.209365976	0.20812336	0.252398936	0.210817012	0.258328171	0.293238248
EG11222	0.726702962	0.92523208	0.402087847	0.892281705	0.711467298	0.546228163	0.924479241	0.92499273	0.132796508	0.470959225	0.944407887	0.622382231	0.928780498	0.806483451	0.508545749	0.949142352	0.947846856	0.827856804	0.670772364	0.593734342
EG11223	0.10407237	0.000124561	0.690868279	0.091905401	0.220098465	0.349230866	0.636816495	0.392324032	0.154236062	0.016859882	0.968689139	0.096655046	0.272106206	0.394217433	0.928418155	0.299717133	0.213929688	0.361339073	0.835623616	0.724233326
EG11224	0.549219463	0.754604217	0.570955263	0.506291094	0.797352546	0.609768142	0.572039173	0.82368622	0.485138403	0.507237663	0.287874811	0.436277365	0.485997052	0.404834288	0.578927795	0.406844917	0.435945086	0.427900132	0.346865738	0.428899442
EG11225	0.848995305	0.742780208	0.380161401	0.877403211	0.739201874	0.775746347	0.699065649	0.964326396	0.615225708	0.550160826	0.70501126	0.901904063	0.706286792	0.77817153	0.086240858	0.669800856	0.713594209	0.673129206	0.424601731	0.45640646
EG11226	0.525115702	0.434326383	0.528792042	0.471126204	0.825105254	0.782134336	0.815115004	0.638949567	0.651107306	0.480913333	0.502140022	0.024001304	0.882302841	0.794573987	0.898195146	0.628582024	0.884579946	0.324985468	0.531100213	0.611510497
EG11227	0.588580643	0.737359888	0.487366899	0.68426792	0.292237326	0.785626439	0.605013399	0.863449904	0.80237103	0.713128523	0.565986134	0.919687076	0.720626534	0.970086505	0.479421733	0.784808806	0.715227084	0.923401965	0.940173962	0.749276184
EG11228	0.610983974	0.72282641	0.449988977	0.6139647	0.444205906	0.781463546	0.590969265	0.85061353	0.802243456	0.789279485	0.655159087	0.947954483	0.783355937	0.971901733	0.428841262	0.839205953	0.685684556	0.939139053	0.94810299	0.846458784
EG11229	0.574036643	0.686978639	0.532767775	0.659393868	0.332781656	0.772099964	0.633618546	0.828888971	0.741250992	0.765706683	0.507769808	0.930987289	0.748807291	0.96350099	0.491147082	0.762329059	0.698414056	0.945988101	0.943695801	0.853050098
EG11230	0.993174993	0.846571076	0.465430621	0.85664871	0.934856742	0.736986166	0.82875498	0.987279996	0.318708984	0.397992981	0.915513499	0.964580779	0.824034745	0.673401935	0.044283796	0.570358967	0.758466175	0.688051908	0.085944422	0.286061151
EG11237	0.162377695	0.094603234	0.16383633	0.054652096	0.041637953	0.059857586	0.052521494	0.013086723	0.407581888	0.156133017	0.036955646	0.023222771	0.093188888	0.028582458	0.156793245	0.055007206	0.231479567	0.013775205	0.066966219	0.333377397
EG11252	0.952468434	0.946875249	0.938629827	0.975354273	0.983857232	0.964665189	0.955149556	0.992554956	0.802746723	0.92262447	0.100996663	0.058419122	0.209867915	0.025083119	0.268393711	0.086682357	0.371263382	0.03127635	0.152779203	0.538349124
EG11258	0.49350979	0.332907312	0.122295503	0.572396517	0.642954889	0.462623193	0.368549736	0.495033253	0.270763666	0.382578651	0.593723715	0.407421455	0.33677962	0.409259692	0.239576209	0.443048859	0.414092393	0.360095354	0.4114224	0.391939206
EG11261	0.992846375	0.332849716	0.924915964	0.91304498	0.85368994	0.518449613	0.756726768	0.929286443	0.819404421	0.97371814	0.866831616	0.831655276	0.846223698	0.962409658	0.771156084	0.566585455	0.697591541	0.689552091	0.912316541	0.6008361
EG11270	0.445532218	0.728823692	0.479193242	0.675473208	0.568210518	0.527819323	0.437442196	0.438905006	0.247389456	0.611213616	0.564910785	0.53707326	0.321690835	0.329326288	0.241215971	0.418621409	0.192497117	0.462132234	0.25816914	0.263966069
EG11274	0.054881881	0.680003105	0.249872867	0.195135783	0.098523613	0.103772484	0.00740041	0.966968486	0.077751863	0.687166906	0.522827791	0.470821273	0.391095969	0.485875094	0.45847096	0.488364718	0.451855876	0.495103835	0.415611494	0.455234974
EG11275	0.982168873	0.516872016	0.162981893	0.731851849	0.845116151	0.511984532	0.561622209	0.964358802	0.072484086	0.135595461	0.89896927	0.954320472	0.795015062	0.632774667	0.036760684	0.618958596	0.692813334	0.570633899	0.090639069	0.27362246
EG11276	0.988471216	0.830622374	0.42770261	0.802672267	0.916604962	0.603652647	0.804592592	0.982057177	0.332427241	0.396947322	0.951836125	0.970397241	0.722487198	0.571963215	0.000369883	0.50752022	0.711662005	0.480398726	3.23E-05	0.024836542
EG11280	0.415601629	0.395335902	0.508181065	0.501112432	0.720900012	0.737099168	0.801340725	0.616205031	0.661293557	0.387338677	0.493643351	0.054641506	0.910719722	0.862601887	0.939212854	0.667827838	0.934634083	0.308273511	0.451716556	0.624556656
EG11281	0.229506966	0.311156529	0.551401307	0.474856533	0.300529617	0.420695568	0.326515573	0.273977673	0.329636728	0.513204563	0.310764582	0.20002518	0.50572039	0.288186948	0.260523698	0.257594279	0.435101064	0.204211271	0.271065722	0.360856162
EG11282	0.342037458	0.524081574	0.576807112	0.355806486	0.267987442	0.497968783	0.346081647	0.33298077	0.213025143	0.552163794	0.414713547	0.217038587	0.496446299	0.205247119	0.492546295	0.319931033	0.468207214	0.302807675	0.331849677	0.237453346
EG11283	0.713657796	0.954356115	0.109362815	0.150413647	0.914398209	0.616746607	0.729093626	0.94014707	0.068453532	0.132690504	0.418127196	0.998055874	0.977981782	0.06639591	0.971102518	0.926022034	0.003148873	0.602078002	0.216739682	0.003160881
EG11297	0.998673697	0.926561699	0.86094092	0.970168253	0.978407399	0.944550919	0.930389471	0.997975744	0.640767868	0.766770122	0.99706929	0.998767327	0.990728807	0.980821485	0.694150569	0.985863354	0.988749169	0.984014883	0.72697071	0.938057796
EG11311	0.323380227	0.287317336	0.31603791	0.390628606	0.30432944	0.285611484	0.339449681	0.336253045	0.209075774	0.35802699	0.411244332	0.371883094	0.384795656	0.287166754	0.21719526	0.386381855	0.391090196	0.379026592	0.238124053	0.229597045
EG11313	0.996606239	0.893905661	0.734461514	0.922589559	0.962635207	0.84059969	0.919094562	0.991413841	0.673066747	0.730504615	0.965128981	0.981998145	0.899380172	0.815632113	0.097547766	0.747856095	0.843524287	0.795809598	0.074424665	0.415249832
EG11314	0.968826911	0.995234539	0.999924241	0.026723379	0.000286324	0.031875939	0.410408757	0.000140014	0.06632571	0.545101458	0.659156464	0.21354234	0.155166868	0.2953342	0.109236896	0.028617198	0.928126125	0.093520592	0.783883534	0.31162202
EG11316	0.858977757	0.620579819	0.672152482	0.637790828	0.862854195	0.758669421	0.803869669	0.926008414	0.573077509	0.544406805	0.887800479	0.926467897	0.700605539	0.510353011	0.001491356	0.336768832	0.54764033	0.402643985	0.005762074	0.081787511
EG11325	0.23300086	0.119734617	0.704531295	0.115285175	0.245125704	0.06540886	0.35335473	0.111273956	0.065189411	0.177240775	0.216829162	0.13591454	0.270174999	0.26227846	0.348708857	0.172518307	0.167660803	0.215243282	0.349563385	0.262610315
EG11326	0.694097605	0.78056413	0.710935248	0.399683062	0.390658982	0.350202414	0.474533981	0.298753449	0.339249533	0.585722458	0.970369618	0.774707209	0.956746462	0.8647948	0.897709552	0.970386192	0.979545867	0.751117949	0.891278624	0.732104119
EG11327	0.833144244	0.868822571	0.833171348	0.527791938	0.435051467	0.581850461	0.533605645	0.553816849	0.441800333	0.759789833	0.912747403	0.602627035	0.654732123	0.695277483	0.578378079	0.621135099	0.973925874	0.544035768	0.886655694	0.542242421
EG11329	0.457837758	0.328712948	0.191392941	0.30807566	0.277474956	0.267539629	0.330728482	0.34365443	0.275734143	0.2650746	0.271434965	0.287567755	0.457550137	0.362352997	0.330499588	0.367098545	0.280439493	0.314517807	0.206311179	0.302839817
EG11330	0.332096558	0.240104942	0.196930453	0.327493196	0.274447097	0.309571997	0.250660003	0.363536273	0.221769289	0.268413221	0.086262051	0.120116204	0.137529709	0.118236119	0.246316585	0.081137426	0.110698684	0.126837551	0.204876956	0.118050336
EG11331	0.989033661	0.270890579	0.908969276	0.883419685	0.812998997	0.513485331	0.702237178	0.897414974	0.690743764	0.974711623	0.919179955	0.908325421	0.874478735	0.975040516	0.825231639	0.770465304	0.734402942	0.764818418	0.924772164	0.734466377
EG11345	0.475826173	0.664447951	0.819355437	0.055101478	0.000926411	0.041253692	0.324160833	0.000141293	0.242741661	0.304192257	0.640160705	0.200436307	0.182195554	0.212798899	0.179508532	0.027292018	0.927948037	0.091984105	0.707299968	0.222359835
EG11346	0.60665437	0.822963836	0.463944308	0.52164887	0.790949784	0.649366816	0.639375471	0.858524726	0.457312625	0.401397046	0.400193993	0.564076012	0.385230097	0.355441263	0.617920638	0.40376793	0.568331648	0.50027254	0.372050453	0.438522531
EG11347	0.585486031	0.804844916	0.427569844	0.580207505	0.783401084	0.630478602	0.576896671	0.820787376	0.403434195	0.546500597	0.348970072	0.501508062	0.497344914	0.380877375	0.540838596	0.435942561	0.435292915	0.502795428	0.332536063	0.414699324
EG11355	0.669247303	0.829289955	0.554055236	0.515598849	0.782703113	0.664272329	0.669330622	0.797917954	0.458183574	0.537630607	0.552729081	0.567697747	0.426337165	0.365784387	0.531184135	0.483142414	0.462276083	0.418718918	0.495797474	0.379862206
EG11356	0.743077236	0.854728901	0.683573098	0.639613338	0.856309966	0.678258314	0.735754	0.89525028	0.483654058	0.612892588	0.400621847	0.452887631	0.374143662	0.229235379	0.564694857	0.331493003	0.412564854	0.412900528	0.407694788	0.345524556
EG11366	0.998970996	0.928045812	0.801022826	0.970894808	0.985026347	0.918428093	0.949150185	0.997170938	0.498164097	0.821942975	0.97767617	0.987183798	0.924854399	0.857318776	0.297345607	0.918559733	0.903261292	0.850998812	0.229874174	0.586936517
EG11373	0.999523336	0.975637764	0.891448592	0.98704753	0.994843809	0.964154883	0.973741918	0.998253857	0.754754995	0.945878516	0.994044489	0.99520768	0.974717718	0.946767404	0.125152263	0.9638395	0.967333195	0.934628334	0.07606625	0.62323526
EG11378	0.99885194	0.962921605	0.740266501	0.969830943	0.988264671	0.932641954	0.952030213	0.997924125	0.628199321	0.770959908	0.96595918	0.98209558	0.901132809	0.881580875	0.149224731	0.852614069	0.831643021	0.814969973	0.168208468	0.578383025
EG11379	0.832205433	0.75430944	0.453261701	0.812894612	0.740784088	0.75682737	0.691127605	0.752300618	0.651922498	0.738879692	0.953016461	0.991041568	0.964159233	0.969841509	0.524652964	0.949945241	0.938743908	0.956467928	0.766191785	0.887479743
EG11380	0.825938953	0.728091041	0.61713767	0.799131149	0.598484457	0.795013747	0.833459375	0.78622869	0.674413334	0.688229191	0.941856877	0.98713925	0.956079292	0.973076664	0.397792521	0.950669887	0.94428598	0.94711258	0.77762955	0.87452562
EG11381	0.995577377	0.799148509	0.669685149	0.913710767	0.961877086	0.751125237	0.809529131	0.990975659	0.28494359	0.586614524	0.96010856	0.969572073	0.841521093	0.803670161	0.184281219	0.725263105	0.858369355	0.775964657	0.203385271	0.404394216
EG11384	0.538239467	0.925391279	0.398494364	0.667103362	0.690962039	0.417637204	0.45060869	0.590529888	0.490045448	0.639612787	0.598502561	0.525964831	0.835317114	0.299034333	0.063609629	0.32391454	0.350709457	0.655457225	0.045488162	0.235119165
EG11385	0.643791692	0.901096518	0.418692645	0.770468304	0.816622484	0.539490181	0.544453193	0.724947538	0.39071997	0.653659579	0.790062205	0.776535364	0.919174352	0.432227498	0.111010467	0.482295818	0.64463678	0.822329758	0.089043949	0.561004324
EG11388	0.880963966	0.953589353	0.819141448	0.861656328	0.935086898	0.865479896	0.875247938	0.948562994	0.770952431	0.848256797	0.411416308	0.619967695	0.326103146	0.305610708	0.672717935	0.326983193	0.409671982	0.420214924	0.41623161	0.370758726
EG11389	0.764998643	0.909060749	0.781416379	0.764623459	0.889584018	0.824965792	0.729900958	0.917398641	0.684342357	0.715801561	0.420326706	0.306312971	0.452467557	0.525707899	0.238887704	0.365069796	0.412460381	0.361282685	0.392409187	0.423481855
EG11391	0.02669209	0.119199626	0.187086866	0.037389739	0.057662998	0.100536348	0.089689433	0.065663044	0.103555259	0.168383261	0.154061975	0.160080785	0.076107006	0.134303459	0.027376378	0.124085668	0.110924951	0.073334797	0.050469746	0.131116532
EG11394	0.608035481	0.1763786	0.496613664	0.593418087	0.682532547	0.328229271	0.892001636	0.995225647	0.832530604	0.606499599	0.633018154	0.470035925	0.440548483	0.504081675	0.285569899	0.155335069	0.968426752	0.266642457	0.915317435	0.578504001
EG11398	0.224446264	0.225614172	0.213395025	0.242096018	0.215274899	0.262403269	0.288061234	0.254101963	0.124581561	0.231625656	0.250630715	0.297230404	0.420459203	0.245793644	0.129008963	0.254725531	0.356720746	0.266726776	0.060649352	0.351954037
EG11399	0.263881893	0.200874254	0.170241399	0.1722484	0.215639284	0.25376024	0.125709305	0.199789318	0.19057715	0.263263266	0.125888674	0.124839338	0.152558256	0.15269345	0.653768447	0.190001624	0.1290116	0.115183576	0.619728066	0.26299535
EG11400	0.172925628	0.368351009	0.213903096	0.148900534	0.195935644	0.252309663	0.165416517	0.180541989	0.26516297	0.319275992	0.288606169	0.10781418	0.470581142	0.32017985	0.237141793	0.305262419	0.273722078	0.315870164	0.196557144	0.481596975
EG11401	0.851192166	0.979464141	0.160300865	0.232813157	0.936964169	0.743418906	0.795517978	0.955673666	0.05996842	0.114681501	0.489328563	0.998295662	0.981111155	0.258087693	0.97806618	0.950737004	0.053425492	0.74909055	0.532622977	0.08667065
EG11402	0.643000169	0.478718862	0.32102388	0.44042666	0.476095232	0.389468108	0.647867266	0.693974701	0.1307744	0.139234551	0.859153595	0.929639885	0.407199776	0.379365746	0.053637244	0.353800465	0.316018705	0.657719912	0.12605173	0.431028153
EG11405	0.623786087	0.659285179	0.557106488	0.67043824	0.327785234	0.68807909	0.501040471	0.819304573	0.741312824	0.670593839	0.537686626	0.929220767	0.739630128	0.972252775	0.446393386	0.832292813	0.724512133	0.941048651	0.941666972	0.8359254
EG11407	0.815699529	0.464270779	0.40777417	0.654945992	0.801562878	0.719541997	0.775413025	0.98350427	0.46983596	0.368001798	0.532137808	0.375436269	0.780410651	0.71560698	0.421413452	0.604139586	0.789948501	0.609026684	0.388351318	0.58186815
EG11408	0.841542489	0.438217153	0.533919756	0.596041964	0.811129253	0.616953835	0.734652497	0.984622282	0.560881527	0.436014229	0.482659718	0.491087785	0.846638623	0.73984769	0.35378561	0.570868803	0.861365213	0.699609859	0.395968866	0.655050092
EG11415	0.895606553	0.826284858	0.710380101	0.877608855	0.909219555	0.818204422	0.876760167	0.89240326	0.358799365	0.65284993	0.759796962	0.754710873	0.701915018	0.71259539	0.266477025	0.648995198	0.738432161	0.691776758	0.381840926	0.501916236
EG11422	0.850740794	0.657502962	0.797257313	0.869644628	0.790148108	0.724433627	0.728293127	0.828783255	0.78242452	0.82935143	0.837961205	0.83463718	0.838524221	0.839042072	0.565675465	0.691335573	0.766562379	0.753552556	0.608916588	0.736313174
EG11424	0.523071806	0.541080071	0.510532822	0.675980455	0.563493593	0.565647688	0.373897589	0.638438897	0.340355172	0.536317456	0.658889495	0.169290118	0.573430005	0.527874965	0.287459973	0.486158689	0.518949791	0.568114459	0.632011223	0.148866081
EG11429	0.072597612	0.208662085	0.434650749	0.321398916	0.117578691	0.327314031	0.068846209	0.146005777	0.21533536	0.380690808	0.134599411	0.032599639	0.384864592	0.136363624	0.217198601	0.119513339	0.428192893	0.0890361	0.168632964	0.126547105
EG11434	0.32210892	0.309498644	0.288932446	0.317554636	0.376481537	0.312255492	0.155108605	0.276041826	0.255799858	0.285270359	0.393538945	0.341753108	0.359607435	0.326328456	0.367790774	0.288894333	0.47385347	0.33238372	0.380631251	0.373942005
EG11435	0.836132822	0.603289091	0.770761205	0.82723534	0.794467255	0.740089072	0.730614944	0.830133482	0.669408834	0.778396406	0.865191412	0.820646894	0.839449254	0.848064747	0.651575989	0.811272507	0.85583316	0.813270517	0.672505502	0.775927263
EG11442	0.090958851	0.146487177	0.132940857	0.242646811	0.200019914	0.076196621	0.510300154	0.116109373	0.15352651	0.171405305	0.226760702	0.087252212	0.19366704	0.373533214	0.068710106	0.104190705	0.236729359	0.235734534	0.184916271	0.291678314
EG11443	0.70014136	0.054359752	0.436801124	0.388572774	0.61491402	0.602321948	0.703803116	0.984774119	0.897591861	0.430351889	0.024313745	0.0118545	0.819322274	0.635132556	0.827897993	0.359830545	0.842956007	0.55228258	0.750049317	0.925863034
EG11448	0.116238896	0.126416649	0.053780065	0.10330866	0.123844624	0.081967628	0.125521628	0.321396049	0.105663213	0.072877259	0.134613028	0.160443475	0.232925613	0.256967292	0.100862507	0.153810589	0.124656257	0.375442359	0.241812493	0.071144528
EG11489	0.278434145	0.225486143	0.20020672	0.186008334	0.269546556	0.311797251	0.250340043	0.256599113	0.212335159	0.305173592	0.286695893	0.249324132	0.237867773	0.218435348	0.128182638	0.203413326	0.228996725	0.243899129	0.289981353	0.205099259
EG11490	0.682138983	0.499126427	0.584855907	0.572669504	0.450550249	0.574232219	0.68987487	0.580215632	0.62700819	0.603203888	0.774898395	0.820834204	0.812857197	0.820005985	0.671232747	0.843782319	0.848461446	0.85127066	0.706529783	0.719027593
EG11495	0.328366716	0.234584955	0.444185586	0.266186753	0.111720335	0.323979487	0.462842218	0.352395909	0.489982723	0.480571754	0.347606593	0.312119391	0.449852091	0.380559998	0.31759221	0.361446902	0.461612627	0.438912499	0.432497158	0.49457301
EG11501	0.409942154	0.58776337	0.325803077	0.419236451	0.43754573	0.485592742	0.509090023	0.381409369	0.40392256	0.500868591	0.317583365	0.200029868	0.333852065	0.328609684	0.190556259	0.198783751	0.334998956	0.286732612	0.226207644	0.32783685
EG11504	0.038688732	0.991355692	0.073071259	0.358182695	0.362734599	0.141040827	0.030699488	0.087443205	0.443011752	0.854285473	0.997281967	0.952449241	1	0.059524886	0.885530147	0.113346635	0.724116663	0.999999299	0.026965154	0.996821035
EG11506	0.352581683	0.525419177	0.559686628	0.667011504	0.339666205	0.523048873	0.374507971	0.488663105	0.552549869	0.611784017	0.261945357	0.232696798	0.495738051	0.264852551	0.253196942	0.318004358	0.468359515	0.197048352	0.290371507	0.28392602
EG11507	0.276887622	0.294865622	0.588735932	0.572458061	0.440385742	0.482401872	0.328290118	0.469416009	0.408394009	0.621851643	0.66277049	0.753814267	0.399221728	0.769573857	0.627251564	0.592722886	0.432994078	0.724484776	0.544630335	0.65033151
EG11508	0.649481052	0.593914951	0.581752873	0.624848048	0.614353638	0.552813029	0.612747103	0.562306552	0.364737098	0.545829881	0.448853819	0.331214576	0.520951797	0.493167822	0.256312668	0.556403265	0.46324323	0.5536583	0.218725266	0.493820834
EG11514	0.519614663	0.049745965	0.29635119	0.195536788	0.318100688	0.351696421	0.53760007	0.703421615	0.674817742	0.291915197	0.014618284	0.006597666	0.253631475	0.20377145	0.289454012	0.185202787	0.303645497	0.222387167	0.374093998	0.432256306
EG11518	0.256277507	0.156558998	0.357884426	0.281259256	0.289342721	0.254835607	0.253365462	0.294592285	0.345379534	0.406827055	0.286116196	0.231015271	0.281757187	0.193832444	0.245149297	0.162547021	0.348807664	0.23486598	0.292521645	0.215125243
EG11519	0.643774562	0.584514078	0.005648561	0.87722894	0.58043612	0.804135371	0.434520044	0.936049646	0.781904199	0.470641885	0.603453284	0.913174257	0.815879035	0.98291895	0.313355202	0.800066735	0.728486252	0.926507578	0.975994165	0.708114793
EG11527	0.417527196	0.58249218	0.069710452	0.072302148	0.902091546	0.602328524	0.737024197	0.937963337	0.874497841	0.31018851	0.877704515	0.015606376	0.983908712	0.593668132	0.284458255	0.006158519	0.868345253	0.934920248	0.291063108	0.611876191
EG11530	0.003183037	0.005104748	0.090561632	0.107104811	0.130835743	0.152948782	0.225943358	0.934667654	0.475097123	0.041291967	0.01172518	0.068328555	0.683728362	0.716956525	0.086347291	0.501679749	0.273375367	0.831890049	0.710596597	0.021088202
EG11531	0.998121322	0.899106907	0.793958467	0.96012206	0.982425805	0.876234046	0.925966913	0.994996402	0.413449756	0.772651063	0.978886112	0.983333401	0.915111313	0.892436263	0.136999513	0.885091278	0.922747807	0.872704787	0.269359432	0.579532372
EG11534	0.062417804	0.12734308	0.460670565	0.294419555	0.201793778	0.272400248	0.090958135	0.121281731	0.152540879	0.312401939	0.044931063	0.019296286	0.342879724	0.072436674	0.081142638	0.10430391	0.381377076	0.009481122	0.133307312	0.101475019
EG11535	0.323201561	0.295647141	0.484816648	0.515639029	0.328494648	0.544991748	0.237000146	0.425438557	0.467255225	0.566480454	0.218122247	0.215988333	0.463389646	0.234516744	0.181448492	0.253105293	0.497716122	0.138949728	0.323045753	0.241796875
EG11538	0.978107014	0.332653707	0.02975125	0.633200012	0.842285678	0.278242541	0.389346041	0.971638083	8.77E-05	0.099666711	0.982483846	0.984700474	0.922674636	0.877901509	0.170899393	0.888566482	0.923221137	0.869195103	0.271451201	0.576821803
EG11540	0.997432044	0.893979916	0.806020449	0.952199005	0.981546547	0.882563571	0.939156074	0.996548595	0.311968381	0.73030894	0.009217449	0.019237213	0.068504484	0.13677845	0.808903312	0.046789638	0.07188147	0.122464713	0.787620622	0.395978536
EG11544	0.68698388	0.459177824	0.691623109	0.393389808	0.068703892	0.592468489	0.661872102	0.083150296	0.792952214	0.59401811	0.989328349	0.992352609	0.963771366	0.988508441	0.979036672	0.991779274	0.957927534	0.994353453	0.983476301	0.923146996
EG11545	0.819656933	0.938008401	0.851262246	0.831048928	0.904461742	0.843193702	0.827664251	0.939396852	0.741819528	0.782306838	0.395634418	0.461807419	0.36122859	0.276061997	0.527822423	0.414090544	0.411894307	0.457543287	0.419478071	0.392658476
EG11551	0.420601098	0.850895407	0.437719996	0.604760838	0.569993443	0.741707467	0.412364936	0.874857917	0.176729596	0.732497943	0.941868048	0.545411255	0.951620165	0.734059297	0.83617122	0.979515872	0.978123301	0.515089126	0.856619429	0.241092917
EG11552	0.51031052	0.851581603	0.375739124	0.581112014	0.37487924	0.69420209	0.420344229	0.887136651	0.210064834	0.648487041	0.611659452	0.325939597	0.583616106	0.327590558	0.616791407	0.651224221	0.606571056	0.334697174	0.438524625	0.267807891
EG11554	0.295807466	0.025639007	0.215397249	0.282920643	0.309366793	0.287807961	0.316087652	0.565973484	0.57532221	0.181021072	0.016415646	0.006250808	0.516623626	0.352586049	0.518462247	0.177269166	0.646324152	0.252375723	0.475381009	0.735455198
EG11557	0.08481284	0.098496831	0.112318979	0.125515548	0.031143723	0.058785876	0.096249334	0.089736746	0.070825392	0.111334138	0.247853935	0.27311288	0.227444357	0.228594058	0.083697294	0.211246218	0.279950109	0.252168731	0.145231103	0.201937294
EG11558	0.150592029	0.23119325	0.07148859	0.200874906	0.160119443	0.232294118	0.17214665	0.233871338	0.143547413	0.123844607	0.291274024	0.375703928	0.248938338	0.292441655	0.041327988	0.288873121	0.255193799	0.24125323	0.220842867	0.174198723
EG11559	0.067703425	0.141734166	0.096207831	0.130871194	0.079706797	0.104712229	0.120401435	0.169372481	0.154932725	0.106943479	0.310996135	0.241691793	0.204640298	0.178128591	0.185080391	0.235936885	0.308111793	0.190806436	0.249409393	0.166833565
EG11560	0.19380526	0.205036589	0.14065143	0.220933415	0.179998875	0.242308239	0.24532388	0.174263173	0.284461985	0.192775685	0.32971606	0.339438305	0.29148716	0.264442252	0.103766949	0.271202596	0.312617015	0.303847573	0.143360756	0.212747626
EG11561	0.267849997	0.184274756	0.082636028	0.220968711	0.19013437	0.14002404	0.173725299	0.180933543	0.225525754	0.189080801	0.297999519	0.319482914	0.322387263	0.269392398	0.069208168	0.304646241	0.362715226	0.285593858	0.159103085	0.219867114
EG11562	0.809004467	0.539313432	0.282307813	0.716603253	0.709636762	0.607205651	0.57475929	0.685884148	0.43678611	0.399159835	0.906435867	0.951986883	0.834057923	0.706271907	0.098915482	0.641761351	0.759665572	0.646003426	0.023573414	0.316779727
EG11563	0.601168184	0.506680905	0.222153984	0.550074925	0.617695806	0.550439515	0.417681052	0.510059747	0.283504982	0.38705146	0.719471823	0.852050005	0.644301292	0.522354411	0.09588495	0.417631162	0.61320785	0.522029936	0.091963431	0.220086996
EG11564	0.786836158	0.632987276	0.24833982	0.668111034	0.676246617	0.526442456	0.601735141	0.671416001	0.358140272	0.338079518	0.661325821	0.479941495	0.439761176	0.379315034	0.041980983	0.459297273	0.475854002	0.259541156	0.146858902	0.224904508
